runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
1,0,353596,2542740,193168,267856,0,0,0,6,449,275,24,1,74,0,0,0,"0,1332955647","-0,950491916","-1,884205223","0,6184594281","0,2338388249","-0,584303886","0,2034579431"
1,0,353596,1815732,193168,267856,0,0,0,0,638,489,24,1,75,0,0,0,"0,4517763752","-0,589053379","-1,608514711","0,6183457388","-0,520982692","0,2670551188","-0,429564896"
1,0,353596,1070828,193168,267856,0,0,0,2,446,246,24,1,75,0,0,0,"-0,123866054","-1,081046708","-1,6420286","-0,281346421","-0,802095615","0,9445401737","-0,12384001"
1,0,353596,2791568,193168,267856,0,0,0,0,452,284,25,1,74,0,0,0,"0,1899611085","-0,289314047","-2,104683774","1,0197974924","0,3467344974","-0,86361514","-0,168091811"
1,0,353596,2034880,193176,267856,0,0,0,6,430,234,24,1,75,0,0,0,"-0,125532787","-1,11054722","-1,797878882","0,3051384282","-0,129652108","-0,040914701","0,1574735664"
1,0,353596,1277120,193176,267856,0,0,0,2,503,246,24,1,75,0,0,0,"-0,033719748","-1,025440822","-1,642160197","-0,098349971","-0,687709481","0,7425763346","-0,152771852"
1,0,353596,2916928,193176,267860,0,0,0,0,599,315,24,1,75,0,0,0,"0,2391054822","-0,834491648","-1,833005066","1,0975273379","0,3488759916","-0,896968539","0,0724719998"
1,0,353596,2236788,193184,267860,10,0,10,6,684,291,25,1,75,0,0,0,"0,3730269731","-0,152676473","-1,844424748","0,9848889359","-0,218386869","-0,21429119","-0,584578323"
1,0,353596,1477012,193184,267860,0,0,0,2,664,232,23,2,75,0,0,0,"0,7113649271","-1,492321799","-0,990429214","0,3015840581","-0,903753367","0,4457127397","0,5622528308"
1,0,353596,721720,193184,267860,0,0,0,0,654,230,24,1,75,0,0,0,"0,1486950214","-0,90283208","-1,476983628","-0,329406442","-1,128046298","1,324865332","-0,499585365"
1,0,353596,2443768,193184,267860,0,0,0,0,688,288,24,1,74,0,0,0,"0,4900466405","-0,69889447","-1,740195973","0,7836993213","0,0482722171","-0,447805628","-0,175327944"
1,0,353596,1691744,193192,267860,0,0,0,8,659,253,24,1,75,0,0,0,"0,2188849842","-0,875202912","-1,610848763","0,3204519712","-0,481735332","0,3440641355","-0,282727768"
1,0,353596,945820,193192,267860,0,0,0,0,654,254,24,1,75,0,0,0,"0,1827827741","-0,871181932","-1,507187923","-0,162492679","-0,988714688","1,1021847178","-0,46312331"
1,0,353596,2663204,193192,267864,0,0,0,0,711,308,24,2,74,0,0,0,"1,1085157463","-0,617895825","-1,34003823","1,341977834","-0,16097178","-0,804645714","0,2850914221"
1,0,353596,1903684,193192,267864,0,0,0,2,672,240,24,1,75,0,0,0,"0,2277147232","-0,868161553","-1,646040639","0,44729279","-0,334847114","0,1272668644","-0,22938611"
1,0,353596,1144888,193200,267868,0,0,0,6,677,247,24,2,75,0,0,0,"0,7735784588","-0,833315428","-1,10160807","0,3602957995","-1,197122467","0,7602217412","0,0114446651"
1,0,353596,2828572,193200,267868,0,0,0,0,714,285,25,1,74,0,0,0,"0,5740486547","-0,038791584","-1,963561404","1,2854014329","0,2494360654","-0,864828363","-0,538803753"
1,0,353596,2092164,193200,267868,16,0,16,2,673,255,25,1,75,0,0,0,"0,3214156462","-0,196507537","-1,832612231","0,8549712679","-0,306033805","-0,06917902","-0,536355866"
2,0,353596,1334352,193208,267860,0,0,0,8,697,249,24,1,75,0,0,0,"0,4379960481","-0,525974494","-1,456564327","1,4600499946","2,9489219702","4,0922630101","0,0662887325"
1,0,353596,2973816,193208,267868,0,0,0,0,523,295,24,1,75,0,0,0,"0,1062885624","-0,929696191","-1,887003186","1,0430121154","0,4342320928","-0,969898909","0,2166833859"
1,0,353596,2312848,193208,267868,0,0,0,4,424,233,24,1,75,0,0,0,"-0,128244771","-1,111235328","-1,846091588","0,4728106649","0,0636074701","-0,324882586","0,2418905889"
1,0,353596,1557168,193208,267868,0,0,0,0,431,270,24,1,75,0,0,0,"-0,10508418","-1,057461944","-1,722828352","0,0360579703","-0,476639083","0,4528635297","0,0051007128"
1,0,353596,806680,193216,267868,0,0,0,6,418,239,24,1,75,0,0,0,"-0,181830004","-1,122580478","-1,611877517","-0,47738989","-0,966405285","1,2077318853","-0,147665389"
1,0,353596,2521164,193216,267868,0,0,0,2,442,278,25,1,74,0,0,0,"0,1581951127","-0,309472447","-2,065751249","0,8355221716","0,1694421555","-0,591386761","-0,218826488"
1,0,353596,1765988,193216,267868,0,0,0,0,409,228,24,1,75,0,0,0,"-0,177058075","-1,128791657","-1,775049381","0,1041564477","-0,299815255","0,2280992977","0,1299047845"
1,0,353596,1037628,193216,267868,0,0,0,0,416,248,24,1,75,0,0,0,"-0,169810333","-1,102265197","-1,654372568","-0,32932614","-0,812139784","0,9743874672","-0,087744496"
1,0,353596,2762764,193224,267868,0,0,0,8,450,283,24,1,74,0,0,0,"0,1498089546","-0,939213991","-1,912550726","0,7692647454","0,378445199","-0,806353099","0,2515486155"
1,0,353596,2010380,193224,267868,0,0,0,0,425,242,24,1,75,0,0,0,"-0,129986032","-1,094302188","-1,801339868","0,288177563","-0,148341898","-0,015212951","0,1575653515"
1,0,353596,1260860,193224,267868,0,0,0,0,431,238,24,1,75,0,0,0,"-0,151610211","-1,098707662","-1,682350277","-0,184673235","-0,660947113","0,747160341","-0,042171874"
1,0,353596,2893372,193232,267860,0,0,0,8,451,290,24,1,74,0,0,0,"0,1632510834","-0,928435739","-1,930912378","0,8602303306","0,4631240127","-0,937530043","0,2778263581"
1,0,353596,2210684,193232,267868,0,0,0,0,417,239,24,1,75,0,0,0,"-0,138432311","-1,103953778","-1,837270028","0,4044863133","-0,006124813","-0,220760137","0,2241586406"
1,0,353596,1457004,193232,267868,0,0,0,0,420,251,24,1,75,0,0,0,"-0,146802852","-1,091330905","-1,71635987","-0,057047038","-0,529319369","0,548962551","0,0130567661"
1,0,353596,697844,193232,267868,0,0,0,2,428,248,24,1,75,0,0,0,"-0,163705953","-1,095814348","-1,59218416","-0,531244533","-1,050240188","1,321683462","-0,194756351"
1,0,353596,2409392,193240,267868,0,0,0,6,450,287,24,1,74,0,0,0,"0,1403038286","-0,932938293","-1,858979146","0,5481550216","0,1348092173","-0,446102453","0,1582723401"
1,0,353596,1649920,193240,267868,0,0,0,0,415,226,23,2,75,0,0,0,"0,3430813324","-1,728985242","-1,158010209","0,1743686517","-0,666709402","0,2337596443","0,9772518041"
1,0,353596,894052,193240,267868,0,0,0,2,423,237,24,2,75,0,0,0,"0,3785689622","-1,080027518","-1,209759313","-0,045761897","-1,244642074","0,9777516576","0,3286271035"
2,0,353596,2626460,193240,267868,0,0,0,0,498,328,24,1,74,0,0,0,"0,4415889877","-0,505502232","-1,787582949","2,1016228295","3,9284294939","2,7289856147","0,6056682531"
1,0,353596,1874600,193248,267996,56,0,120,6,642,323,24,1,75,0,0,0,"0,414930427","-0,747998515","-1,569831475","0,5993162916","-0,524703621","0,2395791704","0,0525514308"
1,0,353596,1119068,193248,267996,0,0,0,2,629,239,24,1,75,0,0,0,"0,1336977735","-0,912752127","-1,545373834","-0,089714965","-0,850484167","0,9187551561","-0,368386897"
1,0,353596,2826816,193248,267996,0,0,0,0,677,280,24,1,75,0,0,0,"0,3075737494","-0,801582196","-1,778687397","1,0757877214","0,2708138864","-0,802729435","-0,030216154"
1,0,353596,2078072,193256,267996,0,0,0,6,666,259,24,2,75,0,0,0,"0,8002967193","-0,819787111","-1,247532647","0,9530852307","-0,561400372","-0,188349475","0,2603083747"
1,0,353596,1328336,193256,267996,0,0,0,2,662,251,24,1,75,0,0,0,"0,2021899757","-0,864907752","-1,557116758","0,0856274272","-0,729766878","0,7130868938","-0,372692542"
1,0,353596,2970984,193256,268000,0,0,0,0,695,282,24,1,74,0,0,0,"0,508287143","-0,692860186","-1,815865295","1,1175008081","0,4084329933","-0,984971208","-0,041151357"
1,0,353596,2299536,193256,268000,0,0,0,0,658,237,24,1,75,0,0,0,"0,2133753231","-0,876312139","-1,715068749","0,679883475","-0,056106589","-0,278533741","-0,100053492"
1,0,353596,1543904,193264,268000,0,0,0,10,672,245,24,1,75,0,0,0,"0,2213213686","-0,873727438","-1,576331238","0,232470401","-0,584674","0,4940109743","-0,332530408"
1,0,353596,780512,193264,268000,0,0,0,0,660,238,25,1,75,0,0,0,"0,201182305","-0,247235777","-1,655707941","-0,040819828","-1,146798456","1,2386472439","-0,927089039"
1,0,353596,2494692,193264,268000,0,0,0,0,702,289,24,1,74,0,0,0,"0,5094640659","-0,680499096","-1,736544314","0,8299894823","0,0756881607","-0,497984882","-0,181223372"
1,0,353596,1734676,193272,268000,0,0,0,12,679,250,25,1,75,0,0,0,"0,281106004","-0,226444094","-1,776558531","0,6041286909","-0,512002136","0,2735777104","-0,728114674"
1,0,353596,979460,193272,268000,0,0,0,0,671,232,24,1,75,0,0,0,"0,1804232927","-0,878664891","-1,503415102","-0,148396359","-0,961361489","1,0649232846","-0,456820051"
1,0,353596,2692908,193272,268000,0,0,0,0,702,277,24,2,74,0,0,0,"1,0580085553","-0,661212264","-1,351832493","1,3202956956","-0,119094157","-0,843486894","0,3363399342"
1,0,353596,1933380,193280,267992,0,0,0,14,677,241,24,2,75,0,0,0,"0,7944062281","-0,844517012","-1,212204779","0,8605742916","-0,656224637","-0,043501829","0,2168361779"
1,0,353596,1178332,193280,268000,0,0,0,0,513,271,24,1,75,0,0,0,"-0,000735534","-0,977994897","-1,614878027","-0,127058674","-0,774407451","0,8493120907","-0,211325397"
1,0,353596,2846672,193280,268000,0,0,0,0,455,294,24,1,75,0,0,0,"-0,002218722","-0,992892637","-1,901987759","0,8991192854","0,3792836755","-0,850714201","0,2851625645"
1,0,353596,2142992,193280,268000,0,0,0,2,421,243,24,1,75,0,0,0,"-0,131972065","-1,096411315","-1,818635345","0,3712799828","-0,056787977","-0,150852686","0,1966300911"
1,0,353596,1385488,193288,267992,0,0,0,8,423,240,24,1,75,0,0,0,"-0,15587759","-1,112615863","-1,69319736","-0,1035428","-0,574339361","0,6194340008","-0,005346076"
1,0,353596,3025300,193288,268000,0,0,0,0,463,304,24,1,75,0,0,0,"0,026431564","-0,971392504","-1,923254878","1,0300013614","0,4918276882","-1,029122739","0,3110109285"
1,0,353596,2357560,193288,268000,0,0,0,4,424,234,24,1,75,0,0,0,"-0,129489515","-1,106168332","-1,849370315","0,5023308543","0,0932623145","-0,370666016","0,2546988379"
1,0,353596,1610012,193288,268000,0,0,0,0,421,248,24,1,75,0,0,0,"-0,146235936","-1,090397376","-1,737167809","0,0375106609","-0,423640114","0,3923419455","0,0555766668"
1,0,353596,859468,193296,268000,0,0,0,6,431,235,24,2,75,0,0,0,"0,3860256907","-1,07880244","-1,192573678","-0,058667513","-1,271414421","1,013231277","0,3078368711"
1,0,353596,2568520,193296,268004,0,0,0,2,457,281,25,1,74,0,0,0,"0,1811870747","-0,287690032","-2,060672536","0,8825794222","0,1928012992","-0,637347282","-0,228930409"
1,0,353596,1808256,193296,268004,0,0,0,0,424,240,24,1,75,0,0,0,"-0,144238429","-1,09585324","-1,767524444","0,1573928479","-0,285074411","0,189302088","0,1102453464"
1,0,353596,1053372,193304,268004,0,0,0,6,436,247,24,1,75,0,0,0,"-0,142340032","-1,090103586","-1,634984367","-0,296168066","-0,811173233","0,9605007839","-0,114711019"
1,0,353596,2761004,193304,268004,0,0,0,2,467,296,24,1,75,0,0,0,"0,0145461594","-0,981920673","-1,878661357","0,8601149144","0,3136038824","-0,761499407","0,2425373992"
1,0,353596,2000412,193304,268004,0,0,0,0,408,232,24,1,75,0,0,0,"-0,170223068","-1,119344957","-1,807561931","0,2559696199","-0,141849781","-0,010170246","0,1909071425"
1,0,353596,1242228,193304,268004,0,0,0,0,417,232,24,1,75,0,0,0,"-0,183314126","-1,115998003","-1,684821239","-0,215427136","-0,664054135","0,7623155767","-0,019094044"
1,0,353596,2861244,193312,268004,0,0,0,8,466,294,24,1,75,0,0,0,"0,0170390119","-0,993831843","-1,887797314","0,9262046796","0,3829436455","-0,863937883","0,2668017006"
1,0,353596,2194460,193312,268004,0,0,0,0,433,271,24,1,75,0,0,0,"-0,083944831","-1,045599839","-1,816425485","0,4425214054","-0,043239397","-0,195502487","0,1695569473"
1,0,353596,1439580,193312,268004,0,0,0,0,441,280,24,1,75,0,0,0,"-0,088379952","-1,031985641","-1,693098247","-0,018306411","-0,567863558","0,5754715133","-0,046368602"
1,0,353596,3072164,193312,268004,0,0,0,2,469,270,24,1,75,0,0,0,"-0,001003992","-1,009955784","-1,930472165","1,0317351889","0,5400554128","-1,083504512","0,3444546606"
1,0,353596,2382628,193320,268004,0,0,0,6,576,235,24,1,74,0,0,0,"0,2619119779","-0,875048477","-1,790733892","0,5929496248","0,0873634718","-0,413424409","0,0181372691"
1,0,353596,1637052,193320,268004,0,0,0,0,622,249,24,1,75,0,0,0,"0,1483306075","-0,897688289","-1,628551483","0,2407550216","-0,499420309","0,3928248671","-0,229194081"
1,0,353596,886664,193320,268004,0,0,0,2,643,243,24,1,75,0,0,0,"0,1474067436","-0,893544892","-1,499054683","-0,219072167","-1,018675395","1,1577625521","-0,450851203"
1,0,353596,2604032,193328,268004,0,0,0,6,691,304,25,1,74,0,0,0,"0,5508073557","-0,042668598","-1,926224363","1,1482542328","0,0944354637","-0,635952184","-0,583030824"
1,0,353596,1852656,193328,268004,0,0,0,0,658,241,24,1,75,0,0,0,"0,1991983571","-0,871831066","-1,643288934","0,4019796917","-0,364341627","0,1767103179","-0,217910347"
1,0,353596,1094180,193328,268004,0,0,0,2,668,239,24,1,75,0,0,0,"0,1863551139","-0,873174549","-1,517922301","-0,068901855","-0,886295923","0,9492335972","-0,429363315"
1,0,353596,2805828,193328,268004,0,0,0,0,701,290,24,2,74,0,0,0,"1,0724532366","-0,643234272","-1,36623504","1,4048868694","-0,049387533","-0,95578666","0,3566915756"
1,0,353596,2044836,193336,268004,0,0,0,6,670,244,24,1,75,0,0,0,"0,2294424309","-0,864601391","-1,658546085","0,5434106538","-0,241083065","-0,016344476","-0,193206077"
1,0,353596,1287308,193336,268004,0,0,0,2,670,246,24,1,75,0,0,0,"0,2033989353","-0,860981504","-1,545332402","0,062504154","-0,759342489","0,7545809714","-0,388295994"
1,0,353596,2917040,193336,268004,0,0,0,0,699,283,24,1,74,0,0,0,"0,5098815374","-0,685366692","-1,803249045","1,0888100348","0,368452041","-0,929559244","-0,059794363"
1,0,353596,2239944,193336,268004,0,0,0,0,668,232,25,1,75,0,0,0,"0,2535940204","-0,234630889","-1,877330089","0,8842358825","-0,150569401","-0,246342014","-0,552240627"
1,0,353596,1475840,193344,268004,0,0,0,8,683,248,24,2,75,0,0,0,"0,7892358564","-0,821498389","-1,14212911","0,5788631088","-0,975466637","0,4239545523","0,0898133065"
1,0,353596,721244,193344,268004,0,0,0,0,687,275,24,1,75,0,0,0,"0,239525881","-0,809270145","-1,444849632","-0,251503141","-1,170411478","1,3390867337","-0,584572566"
1,0,353596,2427772,193344,268004,0,0,0,0,701,291,24,1,74,0,0,0,"0,5044091219","-0,676580344","-1,724511914","0,7895361249","0,0285938627","-0,429845868","-0,196895182"
1,0,353596,1672332,193352,268004,0,0,0,10,507,248,24,1,75,0,0,0,"-0,016026821","-1,022087888","-1,685546558","0,1659273661","-0,422722991","0,340899057","-0,060149637"
1,0,353596,917584,193352,268004,0,0,0,0,410,226,24,1,75,0,0,0,"-0,213551857","-1,13060482","-1,638343413","-0,433078985","-0,879606077","1,0901170995","-0,086519099"
1,0,353596,2636412,193352,268004,0,0,0,2,457,295,24,1,75,0,0,0,"-0,007594081","-0,991785056","-1,863997422","0,771490535","0,2332730527","-0,636505928","0,22685569"
1,0,353596,1888892,193360,268004,0,0,0,8,432,245,24,1,75,0,0,0,"-0,122904197","-1,091859465","-1,763682495","0,2290460928","-0,238033115","0,109483322","0,1096590684"
1,0,353596,1142228,193360,268004,0,0,0,0,418,239,24,1,75,0,0,0,"-0,179973662","-1,105060892","-1,666203898","-0,269951754","-0,737336081","0,8655628517","-0,051462652"
1,0,353596,2844520,193360,268004,0,0,0,0,451,291,24,1,74,0,0,0,"0,1525623577","-0,909664301","-1,928009171","0,8234702934","0,429377068","-0,888475742","0,2746037122"
1,0,353596,2100320,193360,268004,0,0,0,2,411,235,24,1,75,0,0,0,"-0,160463679","-1,113274917","-1,817217404","0,3274496122","-0,077419091","-0,110835524","0,2094674029"
1,0,353596,1342528,193368,268008,0,0,0,6,430,238,24,1,75,0,0,0,"-0,153907274","-1,102728112","-1,683406416","-0,127577001","-0,606232692","0,6633558818","-0,020989066"
1,0,353596,2974212,193368,268008,0,0,0,0,463,292,24,1,74,0,0,0,"0,1753509816","-0,895883123","-1,941055788","0,9176559217","0,5117806502","-1,0185478","0,2901701252"
1,0,353596,2296376,193368,268008,0,0,0,4,432,241,24,1,75,0,0,0,"-0,115639979","-1,087458537","-1,832247907","0,4789865276","0,0430593519","-0,306018625","0,2228813024"
1,0,353596,1536852,193376,268000,0,0,0,10,431,244,24,1,75,0,0,0,"-0,137333162","-1,099054237","-1,707061829","0,006392727","-0,477905936","0,4672320468","0,0192451338"
1,0,353596,778336,193376,268008,0,0,0,0,421,230,24,1,75,0,0,0,"-0,198900094","-1,115309523","-1,609277648","-0,506681186","-0,982343436","1,2340939774","-0,141685806"
1,0,353596,2483524,193376,268008,0,0,0,2,445,282,24,1,74,0,0,0,"0,1215940279","-0,931554283","-1,874149572","0,5821665935","0,1903026947","-0,524094779","0,1964403218"
1,0,353596,1727668,193376,268008,0,0,0,4,442,272,24,1,75,0,0,0,"-0,086599038","-1,043047573","-1,732490378","0,160827476","-0,36793395","0,2806913612","0,0324930737"
1,0,353596,968916,193384,268008,0,0,0,6,434,270,24,1,75,0,0,0,"-0,126122146","-1,061138704","-1,616921156","-0,326706276","-0,881782027","1,0509770657","-0,152698945"
1,0,353596,2680788,193384,268008,0,0,0,2,446,272,25,1,74,0,0,0,"0,1551377653","-0,305405918","-2,083876635","0,9348827243","0,2789969162","-0,755320029","-0,173272173"
1,0,353596,1921068,193384,268008,0,0,0,0,421,238,24,2,75,0,0,0,"0,4045787927","-1,064718237","-1,367550988","0,6020665412","-0,543221197","-0,067769099","0,6029192177"
1,0,353340,1156684,193628,274540,1610,0,4868,56,1132,1105,24,3,67,5,0,0,"9,9094327323","2,8622106221","1,58592997","3,5120362375","-5,273081618","2,3718212915","8,6069477975"
1,0,353340,2831724,193628,274540,0,0,0,2,606,302,25,1,74,0,0,0,"0,3919609864","-0,063744438","-1,901281772","1,1770913895","0,3134211363","-0,8990551","-0,387284822"
1,0,353340,2124172,193628,274540,2,0,2,0,623,251,24,1,75,0,0,0,"0,1344467909","-0,834877899","-1,588188646","0,5250893001","-0,150914355","-0,118760194","-0,086847378"
1,0,353340,1374604,193636,274540,0,0,0,230,698,257,24,2,75,0,0,0,"0,8929192964","-1,092501091","-0,738303525","0,7141520972","-1,059710202","0,5166747763","-0,153528412"
2,0,353340,3005596,193636,274540,0,0,0,2,690,279,24,1,74,0,0,0,"0,6392476757","-0,327299324","-1,629575142","2,4378163134","4,1478694604","2,3394090438","0,47899964"
1,0,353340,2326040,193644,274616,10,0,50,14,720,319,24,2,75,0,0,0,"0,9531799581","-0,639358344","-1,105490925","1,212445734","-0,453560535","-0,427981019","0,2597581961"
1,0,353340,1566264,193644,274616,0,0,0,0,667,235,24,1,75,0,0,0,"0,1566628901","-0,817790775","-1,480818506","0,1914030927","-0,538376602","0,4485633687","-0,291542221"
1,0,353340,807312,193644,274616,0,0,0,2,680,249,24,1,75,0,0,0,"0,1659747477","-0,796405135","-1,350764008","-0,260313371","-1,071191632","1,22552048","-0,522110842"
1,0,353340,2512032,193652,274616,0,0,0,12,708,294,24,2,74,0,0,0,"1,0436156924","-0,597306456","-1,187357619","1,2095161914","-0,234705729","-0,674232599","0,2645730135"
1,0,353340,1752256,193652,274616,0,0,0,0,671,231,24,1,75,0,0,0,"0,1641573312","-0,817431957","-1,508031592","0,3086468273","-0,410943616","0,2590174741","-0,245167471"
1,0,353340,992988,193652,274616,0,0,0,2,689,240,24,1,75,0,0,0,"0,1752121379","-0,797535784","-1,376065316","-0,143893302","-0,943441606","1,0358849648","-0,47850039"
1,0,353340,2702488,193652,274620,0,0,0,0,733,323,25,1,75,0,0,0,"0,4266866733","-0,001882125","-1,782086733","1,300246225","0,1056657134","-0,707141548","-0,601351924"
1,0,353340,1942756,193660,274624,0,0,0,6,684,240,25,1,75,0,0,0,"0,2391646211","-0,165753503","-1,69925391","0,6935318357","-0,343964882","0,0406452922","-0,656697319"
1,0,353340,1180908,193660,274624,0,0,0,2,681,241,24,1,75,0,0,0,"0,17075786","-0,802255319","-1,409233239","-0,031275382","-0,811947894","0,8438005383","-0,418782127"
1,0,353340,2833416,193660,274624,2,0,2,0,705,275,24,2,74,0,0,0,"1,0268369407","-0,600562129","-1,254357541","1,3833742643","-0,006501987","-1,003522378","0,3915128531"
