runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9,Principale10,Principale11,Principale12,Principale13,Principale14,Principale15,Principale16
1,0,338672,830712,200028,376160,0,0,0,8,424,238,24,1,75,0,0,0,"-1,067748319","0,1901913276","1,2089436841","-1,251882933","-0,348093943","0,7061498779","-0,01155495","0,2497677748","0,2028517998","-0,264113989","-0,411397612","-0,044604676","0,0301740619","-0,167026594","0,0066428196","-0,022315809"
1,0,338672,2541756,200028,376160,0,0,0,0,445,269,25,1,74,0,0,0,"-0,743158952","0,9967859703","0,7476781569","0,0440025759","0,7918247322","-1,09173932","-0,06842787","0,5823331572","0,587793429","-0,337694945","-0,588037976","-0,264794324","-0,271908843","0,1810737879","0,1800197611","-0,04145386"
1,0,338672,1786292,200028,376160,0,0,0,2,416,236,24,1,75,0,0,0,"-1,051639299","0,1960913641","1,048563422","-0,662377543","0,3103422523","-0,26756417","0,2553616465","0,33793227","0,1264204613","-0,232470739","-0,421799164","-0,050747105","0,098226057","-0,171581831","-0,02225752","0,040517552"
1,0,338672,1028080,200036,376160,0,0,0,6,425,243,24,1,75,0,0,0,"-1,055261772","0,2021280806","1,1775585232","-1,122671336","-0,216407812","0,506560395","0,0356491607","0,2687407807","0,1821636446","-0,254393597","-0,410449677","-0,042777684","0,0555930279","-0,174966357","-0,002282888","-0,006586936"
1,0,338672,2680804,200036,376160,0,0,0,0,451,286,24,1,75,0,0,0,"-0,915276265","0,3008942305","0,9361287364","-0,013858188","0,876834005","-1,161648276","0,3931353963","0,4355769638","-0,027802241","-0,149043809","-0,366464713","-0,025913801","0,2396279641","-0,238935213","-0,096889098","0,1239738794"
1,0,338672,1969236,200036,376160,0,0,0,2,429,238,24,2,75,0,0,0,"-0,46905192","0,2449791312","1,4454582021","-0,155160678","0,0910852258","-0,592636871","0,737282561","-1,559370337","0,4615936497","-0,092579763","-0,46730051","-0,17616966","-0,079575798","-0,013101684","-0,020949599","0,1338435586"
1,0,338672,1207364,200044,376152,0,0,0,6,506,249,24,1,75,0,0,0,"-0,924260393","0,2876702482","1,1959791092","-0,928395736","-0,135079599","0,3367400545","-0,040620272","0,2951542363","-0,030876138","-0,117153452","-0,218019991","-0,074333495","0,0234714604","-0,15505195","-0,01637558","0,0021004733"
1,0,338672,2828572,200044,376160,0,0,0,0,686,275,24,1,74,0,0,0,"-0,411552666","0,5987251982","1,01672132","0,2161024637","0,9234795586","-1,320328424","0,0800913545","0,4701758387","-0,628445149","0,1504132629","0,1559824528","-0,018994838","-0,015684043","-0,184649282","0,0283116945","-0,204484962"
1,0,338672,2147376,200044,376160,0,0,0,2,666,250,24,1,75,0,0,0,"-0,658693137","0,4530084759","1,1345654659","-0,189297118","0,4327241801","-0,59715754","-0,026067227","0,4000030498","-0,514914773","0,1838764988","0,1733072243","-0,151878443","-0,02180822","-0,101116833","-0,054661893","0,052038096"
1,0,338672,1383520,200052,376152,0,0,0,6,803,399,24,1,75,0,0,0,"-0,317470445","0,7566088846","1,361703791","-0,387152986","-0,238521131","0,2318341716","-0,562928803","0,3669048086","-0,722843058","0,3317577067","0,3897783899","-0,076675253","0,1587053691","-0,266396351","-0,151617179","0,0704826836"
1,0,338672,617632,200052,376160,0,0,0,0,713,307,23,2,75,0,0,0,"-0,062287538","-0,042088514","2,0020501007","-0,916166556","-0,952443473","0,8652356664","0,3419302652","-1,816909632","-0,684880908","0,3779429805","0,3225526369","0,1067206211","0,1934871521","-0,44153582","-0,153792226","-0,107729866"
1,0,338672,2326604,200052,376160,0,0,0,2,722,278,24,1,74,0,0,0,"-0,372285032","0,630222527","1,1178255155","-0,063295922","0,5617713152","-0,804043266","-0,106833211","0,4266746723","-0,666172225","0,1851526263","0,2371794774","-0,029361371","-0,066932475","-0,172844919","0,0430570388","-0,238963096"
