runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Cluster
1,0,338928,1852120,199748,376120,0,0,0,6,685,241,24,2,75,0,0,0,7
1,0,338928,1083912,199748,376120,0,0,0,0,689,242,24,1,75,0,0,0,8
1,0,338928,2712396,199748,376120,0,0,0,2,715,283,24,1,74,0,0,0,8
1,0,338928,2032564,199756,376120,0,0,0,6,685,238,25,0,75,0,0,0,8
1,0,338928,1269704,199756,376120,0,0,0,0,602,236,24,1,75,0,0,0,8
1,0,338928,2902164,199756,376120,0,0,0,2,448,276,24,1,75,0,0,0,8
1,0,338928,2218176,199764,376120,0,0,0,8,437,264,24,2,75,0,0,0,7
1,0,338928,1454304,199764,376120,0,0,0,2,431,268,24,1,75,0,0,0,8
1,0,338928,696384,199764,376120,0,0,0,2,416,235,24,1,75,0,0,0,8
1,0,338928,2407200,199772,376112,0,0,0,6,451,273,25,1,74,0,0,0,8
1,0,338928,1642068,199772,376120,0,0,0,0,443,253,24,1,75,0,0,0,8
1,0,338928,879972,199772,376120,0,0,0,2,458,252,24,1,75,0,0,0,8
1,0,338928,2577080,199780,376120,0,0,0,6,668,281,25,1,74,0,0,0,8
1,0,338672,1814160,199780,376120,32,0,32,0,738,369,25,1,74,0,0,0,8
1,0,338672,1057160,199780,376120,0,0,0,2,685,239,24,1,75,0,0,0,8
1,0,338672,2687044,199788,376120,0,0,0,6,702,272,24,1,75,0,0,0,8
1,0,338672,1997820,199788,376120,0,0,0,0,689,251,24,1,75,0,0,0,8
1,0,338672,1234756,199788,376120,0,0,0,2,692,244,23,2,75,0,0,0,7
1,0,338672,2861980,199796,376120,0,0,0,6,706,279,24,1,75,0,0,0,8
1,0,338672,2131612,199804,382364,34,0,38,10,2179,3168,31,4,66,0,0,0,3
1,0,338672,1377948,199804,382364,0,0,0,2,613,280,24,1,75,0,0,0,8
1,0,338672,631720,199812,382364,0,0,0,24,559,505,24,1,75,0,0,0,8
1,0,338672,2347300,199812,382364,0,0,0,0,457,359,24,1,75,0,0,0,8
1,0,338672,1640564,199812,376136,4,0,4,2,594,754,25,1,73,0,0,0,8
1,0,338672,880804,199820,376136,0,0,0,10,430,249,24,1,75,0,0,0,8
1,0,338672,2590392,199820,376136,0,0,0,20,525,383,24,1,74,0,0,0,8
1,0,338672,1829352,199820,376136,0,0,0,2,437,258,24,1,75,0,0,0,8
1,0,338672,1071368,199828,376140,0,0,0,6,466,259,24,1,75,0,0,0,8
1,0,338672,2700492,199828,376144,0,0,0,0,674,277,24,1,75,0,0,0,8
1,0,338672,2015276,199828,376144,0,0,0,4,676,234,24,1,75,0,0,0,8
1,0,338672,1249052,199836,376144,0,0,0,12,696,254,24,1,75,0,0,0,8
1,0,338672,2870316,199836,376144,0,0,0,0,716,287,24,1,75,0,0,0,8
1,0,338672,2188108,199836,376144,0,0,0,2,687,247,24,1,75,0,0,0,8
1,0,338672,1421996,199844,376144,0,0,0,6,700,252,24,2,75,0,0,0,7
1,0,338672,660108,199844,376144,0,0,0,136,693,241,24,1,75,0,0,0,8
1,0,338672,2371804,199844,376144,0,0,0,2,723,280,24,1,74,0,0,0,8
1,0,338672,1612028,199852,376148,0,0,0,12,614,255,24,1,75,0,0,0,8
1,0,338672,854364,199852,376148,0,0,0,0,428,253,24,1,75,0,0,0,8
1,0,338672,2570592,199852,376148,0,0,0,2,454,281,24,1,74,0,0,0,8
1,0,338672,1810100,199860,376148,0,0,0,6,432,242,24,1,75,0,0,0,8
1,0,338672,1048456,199860,376148,0,0,0,0,429,250,24,1,75,0,0,0,8
1,0,338672,2682312,199860,376148,0,0,0,2,458,289,25,1,74,0,0,0,8
1,0,338672,1991336,199868,376148,0,0,0,6,428,243,24,1,75,0,0,0,8
2,0,338672,1229676,199868,376148,0,0,0,12,433,239,24,1,75,0,0,0,9
1,0,338672,2865384,199868,376148,0,0,0,2,645,273,24,1,75,0,0,0,8
1,0,338672,2189832,199876,376148,0,0,0,6,677,240,25,1,75,0,0,0,8
1,0,338672,1430312,199876,376148,0,0,0,0,678,247,24,1,75,0,0,0,8
3,0,338672,668520,199876,376148,0,0,0,2,675,234,24,1,75,0,0,0,9
1,0,338672,2374256,199884,376148,0,0,0,6,716,302,24,2,74,0,0,0,7
1,0,338672,1614448,199884,376148,0,0,0,0,684,224,24,2,75,0,0,0,7
1,0,338672,848876,199884,376148,0,0,0,2,695,243,24,1,75,0,0,0,8
1,0,338672,2564412,199892,376148,0,0,0,6,748,323,24,1,74,0,0,0,8
1,0,338672,1799324,199892,376148,0,0,0,0,727,282,24,1,75,0,0,0,8
1,0,338672,1045872,199892,376148,0,0,0,2,456,240,24,1,75,0,0,0,8
1,0,338672,2682808,199900,376148,0,0,0,8,434,276,24,1,75,0,0,0,8
1,0,338672,2000144,199900,376148,0,0,0,0,443,254,24,1,74,0,0,0,8
1,0,338672,1242092,199900,376148,0,0,0,2,433,260,24,1,75,0,0,0,8
1,0,338672,2878852,199908,376148,0,0,0,6,446,270,24,2,75,0,0,0,7
1,0,338672,2199172,199908,376148,0,0,0,0,430,244,24,2,75,0,0,0,7
1,0,338672,1435592,199908,376148,0,0,0,2,425,238,24,1,75,0,0,0,8
1,0,338672,673112,199916,376140,0,0,0,6,499,243,24,1,75,0,0,0,8
1,0,338672,2379308,199916,376148,0,0,0,2,690,269,24,2,74,0,0,0,7
1,0,338672,1619524,199916,376148,0,0,0,2,680,241,24,1,75,0,0,0,8
1,0,338672,853680,199924,376148,0,0,0,6,690,241,24,2,75,0,0,0,7
1,0,338672,2564532,199924,376148,0,0,0,0,714,275,25,1,74,0,0,0,8
1,0,338672,1799904,199924,376148,0,0,0,2,696,247,24,2,75,0,0,0,7
1,0,338672,1038060,199932,376148,0,0,0,6,690,261,24,1,75,0,0,0,8
2,0,338672,2682124,199932,376148,0,0,0,0,726,291,25,1,74,0,0,0,9
1,0,338672,1978912,199932,376148,0,0,0,2,704,248,24,1,75,0,0,0,8
1,0,338672,1220936,199940,376148,0,0,0,8,454,222,24,1,75,0,0,0,8
1,0,338672,2852128,199940,376148,0,0,0,0,451,292,24,1,75,0,0,0,8
1,0,338672,2182428,199940,376148,0,0,0,2,434,246,24,1,75,0,0,0,8
1,0,338672,1427000,199948,376140,0,0,0,6,410,227,24,1,75,0,0,0,8
1,0,338672,673412,199948,376148,0,0,0,0,789,905,24,1,74,0,0,0,8
1,0,338672,2396304,199948,376148,10,0,10,2,847,1174,27,2,72,0,0,0,3
1,0,338672,1639336,199956,376144,0,0,0,6,422,243,24,1,75,0,0,0,8
1,0,338672,881560,199956,376152,0,0,0,0,522,256,24,1,75,0,0,0,8
1,0,338672,2590532,199956,376152,0,0,0,4,708,295,25,1,74,0,0,0,8
1,0,338672,1829428,199964,376152,0,0,0,12,674,252,25,1,75,0,0,0,8
1,0,338672,1071428,199964,376152,0,0,0,8,662,238,24,1,75,0,0,0,8
1,0,338672,2702508,199964,376152,0,0,0,2,697,279,24,1,75,0,0,0,8
1,0,338672,2016720,199972,376156,0,0,0,6,695,276,24,1,75,0,0,0,8
1,0,338672,1253096,199972,376156,0,0,0,0,662,260,24,1,75,0,0,0,8
2,0,338672,2879524,199972,376156,0,0,0,2,694,271,24,1,75,0,0,0,9
1,0,338672,2198084,199980,376156,0,0,0,8,694,256,24,1,75,0,0,0,8
1,0,338672,1442604,199980,376156,0,0,0,0,462,244,24,1,75,0,0,0,8
1,0,338672,680892,199980,376156,0,0,0,2,432,263,24,1,75,0,0,0,8
1,0,338672,2395776,199988,376156,0,0,0,8,443,285,24,1,75,0,0,0,8
1,0,338672,1635004,199988,376156,0,0,0,0,415,235,24,1,75,0,0,0,8
1,0,338672,873340,199988,376156,0,0,0,2,425,249,24,2,75,0,0,0,7
1,0,338672,2579432,199996,376160,0,0,0,6,448,279,24,1,75,0,0,0,8
1,0,338672,1814564,199996,376160,0,0,0,0,420,235,24,1,75,0,0,0,8
1,0,338672,1052720,199996,376160,0,0,0,2,436,244,25,1,75,0,0,0,8
1,0,338672,2683008,200004,376160,0,0,0,6,688,298,24,2,75,0,0,0,7
1,0,338672,1995788,200004,376160,0,0,0,0,669,241,23,2,75,0,0,0,7
1,0,338672,1233612,200004,376160,0,0,0,2,672,238,24,1,75,0,0,0,8
1,0,338672,2857108,200012,376160,0,0,0,6,702,283,24,1,75,0,0,0,8
1,0,338672,2173612,200012,376160,0,0,0,2,683,259,24,1,75,0,0,0,8
1,0,338672,1409504,200012,376160,0,0,0,2,672,243,24,1,75,0,0,0,8
1,0,338672,643824,200020,376160,0,0,0,6,670,235,24,2,75,0,0,0,7
1,0,338672,2348128,200020,376160,0,0,0,0,726,298,25,1,74,0,0,0,8
1,0,338672,1592704,200020,376160,0,0,0,2,469,249,24,1,75,0,0,0,8
1,0,338672,830712,200028,376160,0,0,0,8,424,238,24,1,75,0,0,0,8
1,0,338672,2541756,200028,376160,0,0,0,0,445,269,25,1,74,0,0,0,8
1,0,338672,1786292,200028,376160,0,0,0,2,416,236,24,1,75,0,0,0,8
1,0,338672,1028080,200036,376160,0,0,0,6,425,243,24,1,75,0,0,0,8
1,0,338672,2680804,200036,376160,0,0,0,0,451,286,24,1,75,0,0,0,8
1,0,338672,1969236,200036,376160,0,0,0,2,429,238,24,2,75,0,0,0,7
1,0,338672,1207364,200044,376152,0,0,0,6,506,249,24,1,75,0,0,0,8
1,0,338672,2828572,200044,376160,0,0,0,0,686,275,24,1,74,0,0,0,8
1,0,338672,2147376,200044,376160,0,0,0,2,666,250,24,1,75,0,0,0,8
1,0,338672,1383520,200052,376152,0,0,0,6,803,399,24,1,75,0,0,0,8
1,0,338672,617632,200052,376160,0,0,0,0,713,307,23,2,75,0,0,0,7
1,0,338672,2326604,200052,376160,0,0,0,2,722,278,24,1,74,0,0,0,8
1,0,338672,1566828,200060,376152,0,0,0,6,693,242,24,1,75,0,0,0,8
1,0,338672,800940,200060,376160,0,0,0,2,705,255,24,2,75,0,0,0,7
1,0,338672,2515628,200060,376160,0,0,0,2,721,286,24,2,74,0,0,0,7
1,0,338672,1754808,200068,376160,0,0,0,8,597,239,24,1,75,0,0,0,8
1,0,338672,1001384,200068,376160,0,0,0,0,416,238,24,2,75,0,0,0,7
1,0,338672,2678000,200068,376160,0,0,0,2,450,271,24,1,74,0,0,0,8
1,0,338672,1950000,200076,376160,0,0,0,6,428,248,24,1,75,0,0,0,8
1,0,338672,1192480,200076,376160,0,0,0,0,520,366,24,1,75,0,0,0,8
1,0,338672,2822532,200076,376160,0,0,0,2,458,273,24,1,74,0,0,0,8
1,0,338672,2066856,200084,376160,0,0,0,6,427,238,24,1,75,0,0,0,8
1,0,338672,1309384,200084,376164,0,0,0,0,475,241,24,1,75,0,0,0,8
1,0,338672,544200,200084,376164,0,0,0,4,657,235,24,1,75,0,0,0,8
1,0,338672,2266904,200092,376156,0,0,0,12,708,283,24,2,74,0,0,0,7
1,0,338672,1511216,200092,376164,0,0,0,0,680,248,25,1,75,0,0,0,8
1,0,338672,753552,200092,376164,0,0,0,2,680,247,24,1,75,0,0,0,8
2,0,338672,2465936,200100,376164,0,0,0,6,759,332,25,1,75,0,0,0,9
1,0,338672,1712400,200100,376164,0,0,0,0,716,308,24,1,75,0,0,0,8
1,0,338672,958840,200100,376164,0,0,0,2,683,248,24,2,75,0,0,0,7
1,0,338672,2667884,200108,376164,0,0,0,6,710,281,24,1,74,0,0,0,8
1,0,338672,1903024,200108,376168,0,0,0,0,596,233,23,2,75,0,0,0,7
1,0,338672,1149104,200108,376168,0,0,0,2,419,239,24,1,75,0,0,0,8
1,0,338672,2784760,200116,376168,0,0,0,14,463,285,24,1,75,0,0,0,8
1,0,338672,2103076,200116,376168,0,0,0,0,414,247,24,1,75,0,0,0,8
1,0,338672,1345556,200116,376168,0,0,0,2,420,236,24,1,75,0,0,0,8
1,0,338672,579476,200124,376168,0,0,0,6,434,248,24,1,75,0,0,0,8
1,0,338672,2286116,200124,376168,0,0,0,0,439,263,24,1,75,0,0,0,8
1,0,338672,1521976,200124,376168,0,0,0,2,441,252,24,2,75,0,0,0,7
1,0,338672,760232,200132,376168,0,0,0,6,645,253,24,1,75,0,0,0,8
1,0,338672,2469788,200132,376168,0,0,0,0,729,356,24,2,74,0,0,0,7
1,0,338672,1705628,200132,376168,0,0,0,2,667,231,24,2,75,0,0,0,7
1,0,338672,940072,200140,376168,0,0,0,6,676,241,24,1,75,0,0,0,8
1,0,338672,2651080,200140,376168,0,0,0,0,722,294,24,1,74,0,0,0,8
1,0,338672,1893560,200140,376168,0,0,0,2,682,252,24,1,75,0,0,0,8
1,0,338672,1129676,200148,376168,0,0,0,6,685,241,24,1,75,0,0,0,8
1,0,338672,2758564,200148,376168,0,0,0,0,724,293,25,1,74,0,0,0,8
1,0,338672,2068888,200148,376168,0,0,0,2,588,245,24,1,75,0,0,0,8
1,0,338672,1313464,200156,376160,0,0,0,8,414,236,24,1,75,0,0,0,8
1,0,338672,547344,200156,376172,0,0,0,0,425,245,24,1,75,0,0,0,8
1,0,338672,2261524,200156,376172,0,0,0,2,444,274,24,1,74,0,0,0,8
1,0,338672,1497920,200164,376172,0,0,0,8,431,257,24,1,75,0,0,0,8
1,0,338672,738400,200164,376172,0,0,0,0,421,231,24,1,75,0,0,0,8
1,0,338672,2446216,200164,376172,0,0,0,2,443,274,24,1,75,0,0,0,8
1,0,338672,1682096,200172,376172,0,0,0,6,442,267,24,1,75,0,0,0,8
1,0,338672,916440,200172,376172,0,0,0,0,646,247,24,1,75,0,0,0,8
1,0,338672,2623176,200172,376172,0,0,0,2,708,280,25,1,74,0,0,0,8
1,0,338672,1858288,200180,376172,0,0,0,6,676,233,24,1,75,0,0,0,8
1,0,338672,1096444,200180,376172,0,0,0,0,693,253,24,2,75,0,0,0,7
1,0,338672,2724640,200180,376172,0,0,0,2,718,292,24,1,75,0,0,0,8
1,0,338672,2039588,200188,376172,0,0,0,6,671,239,24,1,75,0,0,0,8
1,0,338672,1275920,200188,376172,0,0,0,0,674,230,25,1,75,0,0,0,8
1,0,338672,1537188,200188,376172,0,0,0,2,683,236,24,1,75,0,0,0,8
1,0,338672,2227592,200196,376164,0,0,0,8,628,269,25,1,74,0,0,0,8
1,0,338672,1471924,200196,376172,0,0,0,0,427,253,24,1,75,0,0,0,8
1,0,338672,718368,200196,376172,0,0,0,2,421,228,24,1,75,0,0,0,8
1,0,338672,2431464,200204,376172,0,0,0,6,435,265,24,1,74,0,0,0,8
1,0,338672,1675524,200212,376164,0,0,0,16,439,310,24,1,75,0,0,0,8
1,0,338672,917652,200212,376164,0,0,0,2,391,220,24,1,75,0,0,0,8
1,0,338672,2630904,200212,376164,0,0,0,0,422,268,24,1,75,0,0,0,8
1,0,338672,1874232,200220,376168,0,0,0,6,405,259,24,1,75,0,0,0,8
1,0,338672,1120552,200220,376168,0,0,0,4,609,211,24,1,75,0,0,0,8
1,0,338672,2751248,200220,376168,0,0,0,0,667,249,25,1,74,0,0,0,8
1,0,338672,2061608,200228,376160,0,0,0,12,665,235,24,1,75,0,0,0,8
1,0,338672,1297736,200228,376168,0,0,0,2,677,250,24,1,75,0,0,0,8
1,0,338672,535944,200228,376168,0,0,0,0,636,209,24,1,75,0,0,0,8
1,0,338672,2248160,200236,376168,0,0,0,6,674,250,24,1,74,0,0,0,8
1,0,338672,1484288,200236,376168,0,0,0,2,656,212,24,1,75,0,0,0,8
1,0,338672,714304,200236,376168,0,0,0,0,653,209,24,1,75,0,0,0,8
1,0,338672,2422348,200244,376168,0,0,0,8,708,271,25,1,74,0,0,0,8
1,0,338672,1666660,200244,376168,0,0,0,2,413,215,24,1,75,0,0,0,8
1,0,338672,900804,200244,376168,0,0,0,0,380,209,24,1,75,0,0,0,8
1,0,338672,2544112,200252,376172,0,0,0,8,427,264,25,1,74,0,0,0,8
1,0,338672,1791876,200252,376172,0,0,0,2,399,232,24,1,75,0,0,0,8
1,0,338672,1037956,200252,376172,0,0,0,0,412,241,24,1,75,0,0,0,8
1,0,338672,2675476,200260,376172,0,0,0,6,456,300,24,1,74,0,0,0,8
1,0,338672,1990212,200260,376172,0,0,0,2,399,233,24,1,75,0,0,0,8
1,0,338672,1234516,200260,376172,0,0,0,8,558,236,24,1,75,0,0,0,8
1,0,338672,2857004,200268,376172,0,0,0,6,663,257,25,1,75,0,0,0,8
1,0,338672,2125640,200268,376172,0,0,0,2,668,254,24,1,75,0,0,0,8
1,0,338672,1369960,200268,376172,0,0,0,0,629,208,24,2,75,0,0,0,7
1,0,338672,618408,200276,376164,0,0,0,6,645,209,24,1,75,0,0,0,8
1,0,338672,2337604,200276,376172,0,0,0,2,686,256,24,2,75,0,0,0,7
1,0,338672,1583964,200276,376172,0,0,0,0,659,210,25,1,75,0,0,0,8
1,0,338672,830396,200284,376172,0,0,0,6,671,237,24,1,75,0,0,0,8
1,0,338672,2547632,200284,376172,0,0,0,2,693,260,24,2,75,0,0,0,7
1,0,338672,1788108,200284,376172,0,0,0,0,411,210,24,1,75,0,0,0,8
1,0,338672,1034476,200292,376172,0,0,0,8,380,215,24,2,75,0,0,0,7
1,0,338672,2672008,200292,376172,0,0,0,2,418,249,24,1,74,0,0,0,8
1,0,338672,1991112,200292,376172,0,0,0,0,393,216,24,1,75,0,0,0,8
1,0,338672,1231540,200300,376172,0,0,0,6,404,263,24,1,75,0,0,0,8
1,0,338672,2858728,200300,376172,0,0,0,2,426,256,24,2,75,0,0,0,7
1,0,338672,2176976,200300,376172,0,0,0,0,392,207,24,1,75,0,0,0,8
1,0,338672,1413104,200308,376172,0,0,0,6,578,227,25,1,75,0,0,0,8
1,0,338672,647216,200308,376172,0,0,0,4,654,230,23,2,75,0,0,0,7
1,0,338672,2362584,200308,376172,0,0,0,0,683,256,25,1,74,0,0,0,8
1,0,338672,1603060,200316,376164,0,0,0,6,646,222,24,1,75,0,0,0,8
1,0,338672,847380,200316,376172,0,0,0,2,658,210,24,1,75,0,0,0,8
1,0,338672,2556148,200316,376172,0,0,0,0,685,250,24,2,75,0,0,0,7
1,0,338672,1791268,200324,376172,0,0,0,6,661,213,24,1,75,0,0,0,8
1,0,338672,1033508,200324,376172,0,0,0,2,656,206,24,1,75,0,0,0,8
1,0,338672,2674036,200324,376172,0,0,0,0,711,273,25,1,74,0,0,0,8
1,0,338672,1974508,200332,376164,0,0,0,8,420,215,24,1,75,0,0,0,8
1,0,338672,1220776,200332,376176,0,0,0,2,387,208,24,1,75,0,0,0,8
1,0,338672,2842284,200332,376176,0,0,0,0,409,255,24,1,75,0,0,0,8
1,0,338672,2169032,200340,376176,0,0,0,6,396,233,25,1,75,0,0,0,8
1,0,338672,1405160,200340,376176,0,0,0,2,390,214,24,2,75,0,0,0,7
1,0,338672,639272,200340,376176,0,0,0,0,382,197,24,1,75,0,0,0,8
1,0,338672,2354972,200348,376180,0,0,0,6,443,290,24,1,74,0,0,0,8
1,0,338672,1599544,200348,376180,0,0,0,4,541,227,24,2,75,0,0,0,7
1,0,338672,831576,200348,376180,0,0,0,0,650,211,24,1,75,0,0,0,8
1,0,338672,2541936,200356,376180,0,0,0,12,694,264,25,1,74,0,0,0,8
1,0,338672,1778056,200356,376180,0,0,0,10,646,212,23,2,75,0,0,0,7
1,0,338672,1020296,200356,376180,0,0,0,0,647,210,24,1,75,0,0,0,8
1,0,338672,2674064,200364,376180,0,0,0,6,696,266,24,1,74,0,0,0,8
1,0,338672,1962448,200364,376180,0,0,0,2,656,211,24,1,75,0,0,0,8
1,0,338672,1204672,200364,376180,0,0,0,0,650,215,24,1,75,0,0,0,8
1,0,338672,2834432,200372,376180,0,0,0,6,686,252,24,2,74,0,0,0,7
1,0,338672,2156836,200372,376180,0,0,0,2,439,225,24,1,75,0,0,0,8
1,0,338672,1401148,200372,376180,0,0,0,0,400,230,24,1,75,0,0,0,8
1,0,338672,649328,200380,376180,0,0,0,12,440,309,24,1,75,0,0,0,8
1,0,338672,2358516,200380,376180,0,0,0,2,409,244,25,1,74,0,0,0,8
1,0,338672,1598732,200380,376180,0,0,0,0,389,211,23,2,75,0,0,0,7
1,0,338672,832876,200388,376180,0,0,0,10,407,228,24,1,75,0,0,0,8
1,0,338672,2546568,200388,376184,0,0,0,2,426,267,24,2,74,0,0,0,7
1,0,338672,1782688,200388,376184,0,0,0,0,509,215,24,1,75,0,0,0,8
1,0,338672,1020832,200396,376184,0,0,0,6,650,223,24,1,75,0,0,0,8
1,0,338672,2675364,200396,376184,0,0,0,2,689,253,25,1,74,0,0,0,8
1,0,338672,1959652,200396,376184,0,0,0,0,652,208,24,1,75,0,0,0,8
1,0,338672,1197780,200404,376184,0,0,0,6,666,231,24,1,75,0,0,0,8
1,0,338672,2820884,200404,376184,0,0,0,8,703,251,24,2,74,0,0,0,7
1,0,338672,2141240,200404,376184,0,0,0,0,645,208,25,0,75,0,0,0,8
1,0,338672,1377360,200412,376184,0,0,0,6,664,222,24,2,75,0,0,0,7
1,0,338672,619696,200412,376184,0,0,0,2,669,215,24,1,75,0,0,0,8
1,0,338672,2331476,200412,376184,0,0,0,0,605,270,24,1,74,0,0,0,8
1,0,338672,1571700,200420,376176,0,0,0,88,398,236,24,1,75,0,0,0,8
1,0,338672,809908,200420,376184,0,0,0,2,389,225,24,1,75,0,0,0,8
1,0,338672,2522572,200420,376184,0,0,0,0,422,245,24,1,74,0,0,0,8
1,0,338672,1779172,200428,376184,0,0,0,6,399,231,24,1,75,0,0,0,8
1,0,338672,1021412,200428,376184,0,0,0,2,398,221,24,2,75,0,0,0,7
1,0,338672,2675476,200428,376184,0,0,0,0,423,259,24,1,74,0,0,0,8
1,0,338672,1963860,200436,376184,0,0,0,6,443,210,23,2,75,0,0,0,7
1,0,338672,1201988,200436,376184,0,0,0,2,636,208,24,1,75,0,0,0,8
1,0,338672,2829240,200436,376184,0,0,0,0,681,251,24,2,74,0,0,0,7
1,0,338672,2149840,200444,376184,0,0,0,6,656,224,24,1,75,0,0,0,8
1,0,338672,1385968,200444,376184,0,0,0,2,659,211,25,1,75,0,0,0,8
1,0,338672,632368,200444,376184,0,0,0,0,730,312,24,1,75,0,0,0,8
1,0,338672,2339796,200452,376184,0,0,0,10,677,245,24,1,74,0,0,0,8
1,0,338672,1575924,200452,376184,0,0,0,2,659,217,24,1,75,0,0,0,8
1,0,338672,810036,200452,376184,0,0,0,0,649,210,24,1,75,0,0,0,8
1,0,338672,2512928,200460,376188,0,0,0,8,597,297,25,1,75,0,0,0,8
1,0,338672,1756992,200460,376188,0,0,0,2,394,223,24,2,75,0,0,0,7
1,0,338672,1003088,200460,376188,0,0,0,0,393,218,24,1,75,0,0,0,8
1,0,338672,2673120,200468,376188,0,0,0,6,525,376,24,1,74,0,0,0,8
1,0,338672,1954564,200468,376188,0,0,0,2,390,225,24,1,75,0,0,0,8
1,0,338672,1194780,200468,376188,0,0,0,0,389,208,24,1,75,0,0,0,8
2,0,338672,2821628,200476,376192,0,0,0,6,423,255,24,1,75,0,0,0,9
3,0,338672,2144276,200476,376192,0,0,0,4,390,206,24,1,75,0,0,0,9
1,0,338672,1380404,200476,376192,0,0,0,0,601,210,24,1,75,0,0,0,8
1,0,338672,614516,200484,376192,0,0,0,12,663,231,24,1,75,0,0,0,8
1,0,338672,2324704,200484,376192,0,0,0,2,682,248,24,2,74,0,0,0,7
1,0,338672,1561092,200484,376192,12,0,12,0,657,228,24,2,75,0,0,0,7
1,0,338672,813396,200492,376192,0,0,0,6,666,222,24,1,75,0,0,0,8
1,0,338672,2513824,200492,376192,0,0,0,2,693,275,24,2,74,0,0,0,7
1,0,338672,1749704,200492,376192,0,0,0,0,670,241,25,1,75,0,0,0,8
1,0,338672,987848,200500,376184,0,0,0,6,680,260,24,1,75,0,0,0,8
1,0,338672,2619240,200500,376192,0,0,0,2,603,270,24,2,74,0,0,0,7
1,0,338672,1867656,200500,376192,0,0,0,0,384,211,24,1,75,0,0,0,8
1,0,338672,1131396,200508,376192,0,0,0,14,396,231,24,2,75,0,0,0,7
1,0,338672,2766136,200508,376192,0,0,0,2,430,275,24,2,74,0,0,0,7
1,0,338672,2090780,200508,376192,0,0,0,0,392,223,24,1,75,0,0,0,8
1,0,338672,1341244,200516,376192,0,0,0,6,397,230,24,1,75,0,0,0,8
1,0,338672,579452,200516,376192,0,0,0,2,394,218,24,1,75,0,0,0,8
1,0,338672,2287860,200516,376192,0,0,0,0,423,247,24,1,75,0,0,0,8
1,0,338672,1534228,200524,376192,0,0,0,6,609,223,24,1,75,0,0,0,8
1,0,338672,772436,200524,376192,0,0,0,2,653,217,24,2,75,0,0,0,7
1,0,338672,2490768,200524,376196,0,0,0,0,681,259,24,1,75,0,0,0,8
1,0,338672,1726888,200532,376196,0,0,0,6,637,211,24,1,75,0,0,0,8
1,0,338672,961032,200532,376196,0,0,0,2,656,220,24,1,75,0,0,0,8
1,0,338672,2667512,200532,376196,0,0,0,0,689,263,24,2,74,0,0,0,7
1,0,338672,1903648,200540,376196,0,0,0,6,691,291,24,1,75,0,0,0,8
1,0,338672,1139768,200540,376196,0,0,0,2,654,208,25,1,75,0,0,0,8
1,0,338672,2770348,200540,376196,0,0,0,0,591,252,25,1,74,0,0,0,8
1,0,338672,2088648,200548,376196,0,0,0,8,397,231,24,1,75,0,0,0,8
1,0,338672,1332968,200548,376196,0,0,0,2,386,222,24,1,75,0,0,0,8
1,0,338672,571176,200548,376196,0,0,0,0,393,218,24,1,75,0,0,0,8
1,0,338672,2285440,200556,376196,0,0,0,8,426,262,24,1,74,0,0,0,8
1,0,338672,1521560,200556,376196,0,0,0,2,400,229,24,2,75,0,0,0,7
1,0,338672,755704,200556,376196,0,0,0,0,384,212,24,1,75,0,0,0,8
1,0,338672,2466336,200564,376196,0,0,0,6,423,255,24,2,74,0,0,0,7
1,0,338672,1706812,200564,376196,0,0,0,2,593,204,24,1,75,0,0,0,8
1,0,338672,942940,200564,376196,0,0,0,0,647,218,24,1,75,0,0,0,8
1,0,338672,2652492,200572,376196,0,0,0,6,682,253,25,1,74,0,0,0,8
1,0,338672,1887628,200572,376196,0,0,0,2,644,209,24,1,75,0,0,0,8
1,0,338672,1125756,200572,376196,0,0,0,0,664,236,24,1,75,0,0,0,8
1,0,338672,2752284,200580,376196,0,0,0,6,694,276,24,1,74,0,0,0,8
1,0,338672,2068788,200580,376196,0,0,0,2,664,228,24,1,75,0,0,0,8
1,0,338672,1304916,200580,376196,0,0,0,0,656,209,24,1,75,0,0,0,8
1,0,338672,539028,200588,376196,0,0,0,8,693,242,24,1,75,0,0,0,8
1,0,338672,2251508,200588,376196,0,0,0,2,471,279,24,1,75,0,0,0,8
1,0,338672,1495828,200588,376196,0,0,0,0,387,218,24,1,75,0,0,0,8
1,0,338672,729940,200596,376188,0,0,0,8,390,214,24,1,75,0,0,0,8
1,0,338672,2443384,200596,376196,0,0,0,4,415,257,24,1,75,0,0,0,8
1,0,338672,1679504,200596,376196,0,0,0,0,382,203,24,1,75,0,0,0,8
1,0,338672,917744,200604,376196,0,0,0,6,385,221,24,1,75,0,0,0,8
1,0,338672,2636712,200604,376200,0,0,0,4,412,244,24,1,74,0,0,0,8
1,0,338672,1873100,200604,376200,0,0,0,0,486,207,24,1,75,0,0,0,8
1,0,338672,1117172,200612,376192,0,0,0,12,631,233,24,1,75,0,0,0,8
1,0,338672,2747344,200612,376200,0,0,0,2,686,264,24,1,75,0,0,0,8
1,0,338672,2067944,200612,376200,0,0,0,0,654,241,24,1,75,0,0,0,8
1,0,338672,1304072,200620,376200,0,0,0,6,661,246,24,1,75,0,0,0,8
1,0,338672,542280,200620,376200,0,0,0,2,648,205,24,1,75,0,0,0,8
